word	pinyin	rank	doc_freq	level	source
两个黄鹂鸣翠柳			60		THUOCL
冲冠一怒为红颜			60		THUOCL
几度夕阳红			60		THUOCL
庭院深深深几许			60		THUOCL
手把红旗旗不湿			60		THUOCL
欲把西湖比西子			60		THUOCL
此情可待成追忆			60		THUOCL
见不贤而内自省也			60		THUOCL
风翻白浪花千片			60		THUOCL
九万里风鹏正举			59		THUOCL
五十知天命			59		THUOCL
其将毕也必巨			59		THUOCL
前不见古人			59		THUOCL
千门万户曈曈日			59		THUOCL
处江湖之远则忧其君			59		THUOCL
小人喻于利			59		THUOCL
成如容易却艰辛			59		THUOCL
相见时难别亦难			59		THUOCL
祸兮福之所倚			59		THUOCL
雁点青天字一行			59		THUOCL
共饮长江水			58		THUOCL
唯有牡丹真国色			58		THUOCL
小不忍则乱大谋			58		THUOCL
徒法不能以自行			58		THUOCL
故人西辞黄鹤楼			58		THUOCL
无边落木萧萧下			58		THUOCL
春色满园关不住			58		THUOCL
枯藤老树昏鸦			58		THUOCL
玉不琢不成器			58		THUOCL
门泊东吴万里船			58		THUOCL
此心安处是吾乡			57		THUOCL
看万山红遍			57		THUOCL
福兮祸所伏			57		THUOCL
红泥小火炉			57		THUOCL
行到水穷处			57		THUOCL
道是无晴却有晴			57		THUOCL
两情若是久长时			56		THUOCL
凄凄惨惨戚戚			56		THUOCL
又食武昌鱼			56		THUOCL
吹面不寒杨柳风			56		THUOCL
明月松间照			56		THUOCL
凌寒独自开			55		THUOCL
只缘身在最高层			55		THUOCL
无可无不可			55		THUOCL
君子成人之美			54		THUOCL
商女不知亡国恨			54		THUOCL
天时不如地利			54		THUOCL
好之者不如乐之者			54		THUOCL
我自横刀向天笑			54		THUOCL
不可居无竹			53		THUOCL
不足为外人道也			53		THUOCL
也无风雨也无晴			53		THUOCL
人不堪其忧			53		THUOCL
地利不如人和			53		THUOCL
家祭无忘告乃翁			53		THUOCL
我住长江头			53		THUOCL
所以动心忍性			53		THUOCL
把酒话桑麻			53		THUOCL
文章千古事			53		THUOCL
瓜田不纳履			53		THUOCL
鳏寡孤独废疾者皆有所养			53		THUOCL
齐鲁青未了			53		THUOCL
天地英雄气			52		THUOCL
福兮祸之所伏			52		THUOCL
红豆生南国			52		THUOCL
行拂乱其所为			52		THUOCL
后不见来者			51		THUOCL
回也不改其乐			51		THUOCL
天下谁人不识君			51		THUOCL
天听自我民听			51		THUOCL
天地有大美而不言			51		THUOCL
民德归厚矣			51		THUOCL
水光潋滟晴方好			51		THUOCL
草色遥看近却无			51		THUOCL
黑夜给了我黑色的眼睛			51		THUOCL
不亦君子乎			50		THUOCL
不强人所难			50		THUOCL
不知天上宫阙			50		THUOCL
东风夜放花千树			50		THUOCL
亦我所欲也			50		THUOCL
千秋尚凛然			50		THUOCL
复得返自然			50		THUOCL
引无数英雄竞折腰			50		THUOCL
我劝天公重抖擞			50		THUOCL
早有蜻蜓立上头			50		THUOCL
看似寻常最奇崛			50		THUOCL
知之者不如好之者			50		THUOCL
立根原在破岩中			50		THUOCL
不患贫而患不安			49		THUOCL
人不知而不愠			49		THUOCL
人间重晚晴			49		THUOCL
以万物为刍狗			49		THUOCL
你装饰了别人的梦			49		THUOCL
力拔山兮气盖世			49		THUOCL
却顾所来径			49		THUOCL
去年元夜时			49		THUOCL
可以知得失			49		THUOCL
国之本在家			49		THUOCL
捐躯赴国难			49		THUOCL
无处话凄凉			49		THUOCL
昔人已乘黄鹤去			49		THUOCL
春城无处不飞花			49		THUOCL
朝辞白帝彩云间			49		THUOCL
樯橹灰飞烟灭			49		THUOCL
红旗漫卷西风			49		THUOCL
结庐在人境			49		THUOCL
花间一壶酒			49		THUOCL
落红不是无情物			49		THUOCL
谁持彩练当空舞			49		THUOCL
万里长城今犹在			48		THUOCL
久在樊笼里			48		THUOCL
乍暖还寒时候			48		THUOCL
劳心者治人			48		THUOCL
博观而约取			48		THUOCL
古今多少事			48		THUOCL
天视自我民视			48		THUOCL
日日思君不见君			48		THUOCL
日照香炉生紫烟			48		THUOCL
望庐山瀑布			48		THUOCL
此恨绵绵无绝期			48		THUOCL
而无车马喧			48		THUOCL
不尽长江滚滚来			47		THUOCL
乃敢与君绝			47		THUOCL
则修文德以来之			47		THUOCL
历尽天华成此景			47		THUOCL
她在丛中笑			47		THUOCL
桃花流水鳜鱼肥			47		THUOCL
隐患险于明火			47		THUOCL
上下平则国强			46		THUOCL
举世皆浊我独清			46		THUOCL
仰天大笑出门去			46		THUOCL
创业艰难百战多			46		THUOCL
千山鸟飞绝			46		THUOCL
天下之本在国			46		THUOCL
奉公如法则上下平			46		THUOCL
我住长江尾			46		THUOCL
暮色苍茫看劲松			46		THUOCL
沉醉不知归路			46		THUOCL
劝君更尽一杯酒			45		THUOCL
失道者寡助			45		THUOCL
居高声自远			45		THUOCL
数树深红出浅黄			45		THUOCL
明月出天山			45		THUOCL
此地空余黄鹤楼			45		THUOCL
沧浪之水浊兮			45		THUOCL
独学而无友			45		THUOCL
田园将芜胡不归			45		THUOCL
良辰美景奈何天			45		THUOCL
青山有幸埋忠骨			45		THUOCL
不远千里而来			44		THUOCL
居庙堂之高则忧其民			44		THUOCL
山外青山楼外楼			44		THUOCL
我挥一挥衣袖			44		THUOCL
明月何时照我还			44		THUOCL
明月装饰了你的窗子			44		THUOCL
春风不度玉门关			44		THUOCL
有良田美池桑竹之属			44		THUOCL
欲饮琵琶马上催			44		THUOCL
沧浪之水清兮			44		THUOCL
遍插茱萸少一人			44		THUOCL
人面不知何处去			43		THUOCL
则孤陋而寡闻			43		THUOCL
天生丽质难自弃			43		THUOCL
奔流到海不复回			43		THUOCL
小人同而不和			43		THUOCL
抽刀断水水更流			43		THUOCL
气吞万里如虎			43		THUOCL
视死忽如归			43		THUOCL
山明水净夜来霜			42		THUOCL
山色空蒙雨亦奇			42		THUOCL
春有百花秋有月			42		THUOCL
更加郁郁葱葱			42		THUOCL
民免而无耻			42		THUOCL
王师北定中原日			42		THUOCL
虎踞龙盘今胜昔			42		THUOCL
轻轻的我走了			42		THUOCL
一枝红杏出墙来			41		THUOCL
三军可夺帅也			41		THUOCL
为人谋而不忠乎			41		THUOCL
回眸一笑百媚生			41		THUOCL
壮士一去兮不复还			41		THUOCL
岁寒知松柏			41		THUOCL
才饮长沙水			41		THUOCL
执手相看泪眼			41		THUOCL
最是一年春好处			41		THUOCL
朽木不可雕			41		THUOCL
空山新雨后			41		THUOCL
飞雪迎春到			41		THUOCL
黄鹤一去不复返			41		THUOCL
事了拂衣去			40		THUOCL
千金散尽还复来			40		THUOCL
君子周而不比			40		THUOCL
客从何处来			40		THUOCL
小饼如嚼月			40		THUOCL
当刮目相看			40		THUOCL
我辈岂是蓬蒿人			40		THUOCL
日暮乡关何处是			40		THUOCL
春来发几枝			40		THUOCL
曲项向天歌			40		THUOCL
曾益其所不能			40		THUOCL
万物生光辉			39		THUOCL
不废江河万古流			39		THUOCL
九天开出一成都			39		THUOCL
二月春风似剪刀			39		THUOCL
人无千日好			39		THUOCL
俏也不争春			39		THUOCL
六十而耳顺			39		THUOCL
天街小雨润如酥			39		THUOCL
直在其中矣			39		THUOCL
笑问客从何处来			39		THUOCL
要留清白在人间			39		THUOCL
迢迢牵牛星			39		THUOCL
铁马冰河入梦来			39		THUOCL
三十功名尘与土			38		THUOCL
不及汪伦送我情			38		THUOCL
去留肝胆两昆仑			38		THUOCL
只在此山中			38		THUOCL
得失寸心知			38		THUOCL
温泉水滑洗凝脂			38		THUOCL
神女应无恙			38		THUOCL
竹外桃花三两枝			38		THUOCL
钟山风雨起苍黄			38		THUOCL
青春作伴好还乡			38		THUOCL
黄沙百战穿金甲			38		THUOCL
一唱雄鸡天下白			37		THUOCL
万里长江横渡			37		THUOCL
