word	pinyin	rank	doc_freq	level	source
胃镜			1420		THUOCL
肾功能衰竭			1417		THUOCL
西京医院			1417		THUOCL
安全范围			1415		THUOCL
乳头			1409		THUOCL
胰腺			1407		THUOCL
嘉德			1404		THUOCL
心血管系统			1404		THUOCL
防疫站			1401		THUOCL
股骨头			1395		THUOCL
遗传病			1389		THUOCL
肾内科			1387		THUOCL
流行性感冒			1379		THUOCL
鼻咽癌			1378		THUOCL
党参			1373		THUOCL
介入治疗			1369		THUOCL
治疗措施			1368		THUOCL
不饱和脂肪酸			1367		THUOCL
锁骨			1364		THUOCL
抑制剂			1363		THUOCL
