lemma	form	pos_code	form_note	frequency_level	source
heroine	heroine's	np	noun: possessive	35	ESDB
heroine	heroines	ns	noun: plural	35	ESDB
heron	heron's	np	noun: possessive	35	ESDB
heron	herons	ns	noun: plural	35	ESDB
herpes	herpes's	np	noun: possessive	40	ESDB
herpetologist	herpetologist's	np	noun: possessive	60	ESDB
herpetologist	herpetologists	ns	noun: plural	60	ESDB
herring	herring's	np	noun: possessive	35	ESDB
herring	herrings	ns	noun: plural	35	ESDB
hesitate	hesitated	vd	verb: past tense (-ed)	35	ESDB
hesitate	hesitates	vs	verb: present tense (-s)	35	ESDB
hesitate	hesitating	vg	verb: present participle (-ing)	35	ESDB
hesitation	hesitations	ns	noun: plural	35	ESDB
hetero	heteros	ns	noun: plural	60	ESDB
heterosexual	heterosexual's	np	noun: possessive	35	ESDB
heterosexual	heterosexuals	ns	noun: plural	35	ESDB
heuristic	heuristics	ns	noun: plural	50	ESDB
hew	hewed	vd	verb: past tense (-ed)	35	ESDB
hew	hewing	vg	verb: present participle (-ing)	35	ESDB
hew	hewn	vn	verb: past participle (-en)	35	ESDB
hew	hews	vs	verb: present tense (-s)	35	ESDB
hewer	hewer's	np	noun: possessive	50	ESDB
hewer	hewers	ns	noun: plural	50	ESDB
hex	hexed	vd	verb: past tense (-ed)	50	ESDB
hex	hexes	ms	noun/verb: (-s)	50	ESDB
hex	hexing	vg	verb: present participle (-ing)	50	ESDB
hexagon	hexagons	ns	noun: plural	35	ESDB
hexagram	hexagrams	ns	noun: plural	60	ESDB
hexameter	hexameters	ns	noun: plural	50	ESDB
heyday	heydays	ns	noun: plural	35	ESDB
hiatus	hiatuses	ns	noun: plural	35	ESDB
hibachi	hibachis	ns	noun: plural	50	ESDB
hibernate	hibernated	vd	verb: past tense (-ed)	35	ESDB
hibernate	hibernates	vs	verb: present tense (-s)	35	ESDB
hibernate	hibernating	vg	verb: present participle (-ing)	35	ESDB
hibernator	hibernators	ns	noun: plural	60	ESDB
hibiscus	hibiscuses	ns	noun: plural	50	ESDB
hiccough	hiccoughed	vd	verb: past tense (-ed)	50	ESDB
hiccough	hiccoughing	vg	verb: present participle (-ing)	50	ESDB
hiccough	hiccoughs	ms	noun/verb: (-s)	50	ESDB
hiccup	hiccuped	vd	verb: past tense (-ed)	35	ESDB
hiccup	hiccuping	vg	verb: present participle (-ing)	35	ESDB
hiccup	hiccups	ms	noun/verb: (-s)	35	ESDB
hick	hick's	np	noun: possessive	35	ESDB
hick	hicks	ns	noun: plural	35	ESDB
hickey	hickeys	ns	noun: plural	40	ESDB
hickory	hickories	ns	noun: plural	35	ESDB
hide	hid	vd	verb: past tense (-ed)	35	ESDB
hide	hidden	vn	verb: past participle (-en)	35	ESDB
hide	hide's	np	noun: possessive	35	ESDB
hide	hided	vd	verb: past tense (-ed)	35	ESDB
hide	hides	ms	noun/verb: (-s)	35	ESDB
hide	hides	vs	verb: present tense (-s)	35	ESDB
hide	hiding	vg	verb: present participle (-ing)	35	ESDB
hideaway	hideaways	ns	noun: plural	35	ESDB
hideout	hideouts	ns	noun: plural	40	ESDB
hider	hiders	ns	noun: plural	60	ESDB
hiding	hidings	ns	noun: plural	40	ESDB
hie	hied	vd	verb: past tense (-ed)	50	ESDB
hie	hieing	vg	verb: present participle (-ing)	50	ESDB
hie	hies	vs	verb: present tense (-s)	50	ESDB
hierarchy	hierarchies	ns	noun: plural	35	ESDB
hierarchy	hierarchy's	np	noun: possessive	35	ESDB
hieroglyph	hieroglyphs	ns	noun: plural	60	ESDB
hieroglyphic	hieroglyphics	ns	noun: plural	35	ESDB
high	high's	np	noun: possessive	35	ESDB
high	higher	a1	adjective/adverb: comparative (-er)	35	ESDB
high	highest	a2	adjective/adverb: superlative (-est)	35	ESDB
high	highs	ns	noun: plural	35	ESDB
highball	highballs	ns	noun: plural	50	ESDB
highboy	highboys	ns	noun: plural	50	ESDB
highbrow	highbrow's	np	noun: possessive	35	ESDB
highbrow	highbrows	ns	noun: plural	35	ESDB
higher	highers	ns	noun: plural	60	ESDB
highflier	highfliers	ns	noun: plural	60	ESDB
highland	highlands	ns	noun: plural	35	ESDB
highlander	highlander's	np	noun: possessive	60	ESDB
highlander	highlanders	ns	noun: plural	60	ESDB
highlight	highlighted	vd	verb: past tense (-ed)	35	ESDB
highlight	highlighting	vg	verb: present participle (-ing)	35	ESDB
highlight	highlights	ms	noun/verb: (-s)	35	ESDB
highlighter	highlighters	ns	noun: plural	40	ESDB
hightail	hightailed	vd	verb: past tense (-ed)	50	ESDB
hightail	hightailing	vg	verb: present participle (-ing)	50	ESDB
hightail	hightails	vs	verb: present tense (-s)	50	ESDB
highway	highway's	np	noun: possessive	35	ESDB
highway	highways	ns	noun: plural	35	ESDB
highwayman	highwayman's	np	noun: possessive	50	ESDB
highwayman	highwaymen	ns	noun: plural	50	ESDB
highwayman	highwaymen's	nsp	noun: plural possessive	50	ESDB
hijab	hijab's	np	noun: possessive	60	ESDB
hijab	hijabs	ns	noun: plural	60	ESDB
hijack	hijacked	vd	verb: past tense (-ed)	35	ESDB
hijack	hijacking	vg	verb: present participle (-ing)	35	ESDB
hijack	hijacks	ms	noun/verb: (-s)	35	ESDB
hijacker	hijacker's	np	noun: possessive	40	ESDB
hijacker	hijackers	ns	noun: plural	40	ESDB
hijacking	hijackings	ns	noun: plural	40	ESDB
hike	hike's	np	noun: possessive	35	ESDB
hike	hiked	vd	verb: past tense (-ed)	35	ESDB
hike	hikes	ms	noun/verb: (-s)	35	ESDB
hike	hiking	vg	verb: present participle (-ing)	35	ESDB
hiker	hiker's	np	noun: possessive	35	ESDB
hiker	hikers	ns	noun: plural	35	ESDB
hill	hill's	np	noun: possessive	35	ESDB
hill	hills	ns	noun: plural	35	ESDB
hillbilly	hillbillies	ns	noun: plural	35	ESDB
hillbilly	hillbilly's	np	noun: possessive	35	ESDB
hillock	hillocks	ns	noun: plural	50	ESDB
hillside	hillsides	ns	noun: plural	35	ESDB
hilltop	hilltops	ns	noun: plural	40	ESDB
hilly	hillier	aj1	adjective: comparative (-er)	35	ESDB
hilly	hilliest	aj2	adjective: superlative (-est)	35	ESDB
hilt	hilts	ns	noun: plural	35	ESDB
hind	hind's	np	noun: possessive	35	ESDB
hind	hinds	ns	noun: plural	35	ESDB
hinder	hindered	vd	verb: past tense (-ed)	35	ESDB
hinder	hindering	vg	verb: present participle (-ing)	35	ESDB
hinder	hinders	vs	verb: present tense (-s)	35	ESDB
hindquarter	hindquarters	ns	noun: plural	50	ESDB
hindrance	hindrances	ns	noun: plural	35	ESDB
hindsight	hindsight's	np	noun: possessive	35	ESDB
hinge	hinged	vd	verb: past tense (-ed)	35	ESDB
hinge	hinges	ms	noun/verb: (-s)	35	ESDB
hinge	hinging	vg	verb: present participle (-ing)	35	ESDB
hint	hinted	vd	verb: past tense (-ed)	35	ESDB
hint	hinting	vg	verb: present participle (-ing)	35	ESDB
hint	hints	ms	noun/verb: (-s)	35	ESDB
hinter	hinters	ns	noun: plural	60	ESDB
hinterland	hinterlands	ns	noun: plural	35	ESDB
hip	hip's	np	noun: possessive	35	ESDB
hip	hipped	vd	verb: past tense (-ed)	35	ESDB
hip	hipper	aj1	adjective: comparative (-er)	35	ESDB
hip	hippest	aj2	adjective: superlative (-est)	35	ESDB
hip	hipping	vg	verb: present participle (-ing)	35	ESDB
hip	hips	ms	noun/verb: (-s)	35	ESDB
hipbath	hipbaths	ns	noun: plural	60	ESDB
hipbone	hipbones	ns	noun: plural	60	ESDB
hippie	hippie's	np	noun: possessive	35	ESDB
hippie	hippies	ns	noun: plural	35	ESDB
hippo	hippo's	np	noun: possessive	40	ESDB
hippo	hippos	ns	noun: plural	40	ESDB
hippocampus	hippocampi	ns	noun: plural	60	ESDB
hippodrome	hippodromes	ns	noun: plural	60	ESDB
hippopotamus	hippopotamus's	np	noun: possessive	35	ESDB
hippopotamus	hippopotamuses	ns	noun: plural	35	ESDB
hippy	hippies	ns	noun: plural	35	ESDB
hippy	hippy's	np	noun: possessive	35	ESDB
hipster	hipster's	np	noun: possessive	60	ESDB
hipster	hipsters	ns	noun: plural	60	ESDB
hire	hire's	np	noun: possessive	35	ESDB
hire	hired	vd	verb: past tense (-ed)	35	ESDB
hire	hires	ms	noun/verb: (-s)	35	ESDB
hire	hiring	vg	verb: present participle (-ing)	35	ESDB
hireling	hireling's	np	noun: possessive	50	ESDB
hireling	hirelings	ns	noun: plural	50	ESDB
hiss	hissed	vd	verb: past tense (-ed)	35	ESDB
hiss	hisses	ms	noun/verb: (-s)	35	ESDB
hiss	hissing	vg	verb: present participle (-ing)	35	ESDB
histamine	histamines	ns	noun: plural	50	ESDB
histogram	histograms	ns	noun: plural	50	ESDB
histologist	histologist's	np	noun: possessive	60	ESDB
histologist	histologists	ns	noun: plural	60	ESDB
historian	historian's	np	noun: possessive	35	ESDB
historian	historians	ns	noun: plural	35	ESDB
historiographer	historiographer's	np	noun: possessive	60	ESDB
historiographer	historiographers	ns	noun: plural	60	ESDB
history	histories	ns	noun: plural	35	ESDB
history	history's	np	noun: possessive	35	ESDB
hit	hit's	np	noun: possessive	35	ESDB
hit	hits	ms	noun/verb: (-s)	35	ESDB
hit	hitting	vg	verb: present participle (-ing)	35	ESDB
hitch	hitched	vd	verb: past tense (-ed)	35	ESDB
hitch	hitches	ms	noun/verb: (-s)	35	ESDB
hitch	hitching	vg	verb: present participle (-ing)	35	ESDB
hitcher	hitcher's	np	noun: possessive	60	ESDB
hitcher	hitchers	ns	noun: plural	60	ESDB
hitchhike	hitchhiked	vd	verb: past tense (-ed)	35	ESDB
hitchhike	hitchhikes	ms	noun/verb: (-s)	35	ESDB
hitchhike	hitchhiking	vg	verb: present participle (-ing)	35	ESDB
hitchhiker	hitchhiker's	np	noun: possessive	35	ESDB
hitchhiker	hitchhikers	ns	noun: plural	35	ESDB
hitmaker	hitmakers	ns	noun: plural	60	ESDB
hitter	hitter's	np	noun: possessive	50	ESDB
hitter	hitters	ns	noun: plural	50	ESDB
hive	hive's	np	noun: possessive	35	ESDB
hive	hived	vd	verb: past tense (-ed)	35	ESDB
hive	hives	ms	noun/verb: (-s)	35	ESDB
hive	hiving	vg	verb: present participle (-ing)	35	ESDB
hivemind	hivemind's	np	noun: possessive	50	ESDB
hivemind	hiveminds	ns	noun: plural	50	ESDB
ho	hos	ns	noun: plural	50	ESDB
hoagie	hoagies	ns	noun: plural	50	ESDB
hoard	hoarded	vd	verb: past tense (-ed)	35	ESDB
hoard	hoarding	vg	verb: present participle (-ing)	35	ESDB
hoard	hoards	ms	noun/verb: (-s)	35	ESDB
hoarder	hoarder's	np	noun: possessive	35	ESDB
hoarder	hoarders	ns	noun: plural	35	ESDB
hoarding	hoardings	ns	noun: plural	60	ESDB
hoarse	hoarser	aj1	adjective: comparative (-er)	35	ESDB
hoarse	hoarsest	aj2	adjective: superlative (-est)	35	ESDB
hoary	hoarier	aj1	adjective: comparative (-er)	50	ESDB
hoary	hoariest	aj2	adjective: superlative (-est)	50	ESDB
hoax	hoaxed	vd	verb: past tense (-ed)	35	ESDB
hoax	hoaxes	ms	noun/verb: (-s)	35	ESDB
hoax	hoaxing	vg	verb: present participle (-ing)	35	ESDB
hoaxer	hoaxer's	np	noun: possessive	50	ESDB
hoaxer	hoaxers	ns	noun: plural	50	ESDB
hob	hob's	np	noun: possessive	50	ESDB
hob	hobs	ns	noun: plural	50	ESDB
hobbit	hobbits	ns	noun: plural	60	ESDB
hobble	hobbled	vd	verb: past tense (-ed)	35	ESDB
hobble	hobbles	ms	noun/verb: (-s)	35	ESDB
hobble	hobbling	vg	verb: present participle (-ing)	35	ESDB
hobbler	hobbler's	np	noun: possessive	60	ESDB
hobbler	hobblers	ns	noun: plural	60	ESDB
hobby	hobbies	ns	noun: plural	35	ESDB
hobby	hobby's	np	noun: possessive	35	ESDB
hobbyhorse	hobbyhorses	ns	noun: plural	35	ESDB
hobbyist	hobbyist's	np	noun: possessive	50	ESDB
hobbyist	hobbyists	ns	noun: plural	50	ESDB
hobgoblin	hobgoblin's	np	noun: possessive	35	ESDB
hobgoblin	hobgoblins	ns	noun: plural	35	ESDB
hobnail	hobnailed	vd	verb: past tense (-ed)	50	ESDB
hobnail	hobnailing	vg	verb: present participle (-ing)	50	ESDB
hobnail	hobnails	ms	noun/verb: (-s)	50	ESDB
hobnob	hobnobbed	vd	verb: past tense (-ed)	35	ESDB
hobnob	hobnobbing	vg	verb: present participle (-ing)	35	ESDB
hobnob	hobnobs	vs	verb: present tense (-s)	35	ESDB
hobo	hobo's	np	noun: possessive	35	ESDB
hobo	hobos	ns	noun: plural	35	ESDB
hock	hock's	np	noun: possessive	35	ESDB
hock	hocked	vd	verb: past tense (-ed)	35	ESDB
hock	hocking	vg	verb: present participle (-ing)	35	ESDB
hock	hocks	ms	noun/verb: (-s)	35	ESDB
hockey	hockey's	np	noun: possessive	35	ESDB
hockshop	hockshops	ns	noun: plural	50	ESDB
hod	hods	ns	noun: plural	50	ESDB
hodgepodge	hodgepodge's	np	noun: possessive	35	ESDB
hodgepodge	hodgepodges	ns	noun: plural	35	ESDB
hoe	hoed	vd	verb: past tense (-ed)	35	ESDB
hoe	hoeing	vg	verb: present participle (-ing)	35	ESDB
hoe	hoes	ms	noun/verb: (-s)	35	ESDB
hoecake	hoecakes	ns	noun: plural	60	ESDB
hoedown	hoedowns	ns	noun: plural	50	ESDB
hoer	hoers	ns	noun: plural	60	ESDB
hog	hog's	np	noun: possessive	35	ESDB
hog	hogged	vd	verb: past tense (-ed)	35	ESDB
hog	hogging	vg	verb: present participle (-ing)	35	ESDB
hog	hogs	ns	noun: plural	35	ESDB
hog	hogs	vs	verb: present tense (-s)	35	ESDB
hogan	hogans	ns	noun: plural	50	ESDB
hogback	hogbacks	ns	noun: plural	60	ESDB
hogshead	hogsheads	ns	noun: plural	50	ESDB
hogtie	hogtied	vd	verb: past tense (-ed)	60	ESDB
hogtie	hogties	vs	verb: present tense (-s)	60	ESDB
hogtie	hogtying	vg	verb: present participle (-ing)	60	ESDB
hoick	hoicked	vd	verb: past tense (-ed)	60	ESDB
hoick	hoicking	vg	verb: present participle (-ing)	60	ESDB
hoick	hoicks	vs	verb: present tense (-s)	60	ESDB
hoist	hoisted	vd	verb: past tense (-ed)	35	ESDB
hoist	hoisting	vg	verb: present participle (-ing)	35	ESDB
hoist	hoists	ms	noun/verb: (-s)	35	ESDB
hoke	hoked	vd	verb: past tense (-ed)	60	ESDB
hoke	hokes	vs	verb: present tense (-s)	60	ESDB
hoke	hoking	vg	verb: present participle (-ing)	60	ESDB
hokey	hokier	aj1	adjective: comparative (-er)	40	ESDB
hokey	hokiest	aj2	adjective: superlative (-est)	40	ESDB
hold	held	vd	verb: past tense (-ed)	35	ESDB
hold	hold's	np	noun: possessive	35	ESDB
hold	holding	vg	verb: present participle (-ing)	35	ESDB
hold	holds	ms	noun/verb: (-s)	35	ESDB
holdall	holdalls	ns	noun: plural	60	ESDB
holder	holder's	np	noun: possessive	35	ESDB
holder	holders	ns	noun: plural	35	ESDB
holding	holdings	ns	noun: plural	40	ESDB
holdout	holdout's	np	noun: possessive	60	ESDB
holdout	holdouts	ns	noun: plural	60	ESDB
holdover	holdover's	np	noun: possessive	40	ESDB
holdover	holdovers	ns	noun: plural	40	ESDB
holdup	holdups	ns	noun: plural	35	ESDB
hole	hole's	np	noun: possessive	35	ESDB
hole	holed	vd	verb: past tense (-ed)	35	ESDB
hole	holes	ms	noun/verb: (-s)	35	ESDB
hole	holing	vg	verb: present participle (-ing)	35	ESDB
holiday	holiday's	np	noun: possessive	35	ESDB
holiday	holidayed	vd	verb: past tense (-ed)	35	ESDB
holiday	holidaying	vg	verb: present participle (-ing)	35	ESDB
holiday	holidays	ms	noun/verb: (-s)	35	ESDB
holidaymaker	holidaymakers	ns	noun: plural	60	ESDB
holler	hollered	vd	verb: past tense (-ed)	35	ESDB
holler	hollering	vg	verb: present participle (-ing)	35	ESDB
holler	hollers	ms	noun/verb: (-s)	35	ESDB
hollow	hollow's	np	noun: possessive	35	ESDB
hollow	hollowed	vd	verb: past tense (-ed)	35	ESDB
hollow	hollower	aj1	adjective: comparative (-er)	35	ESDB
hollow	hollowest	aj2	adjective: superlative (-est)	35	ESDB
hollow	hollowing	vg	verb: present participle (-ing)	35	ESDB
hollow	hollows	ms	noun/verb: (-s)	35	ESDB
holly	hollies	ns	noun: plural	35	ESDB
hollyhock	hollyhocks	ns	noun: plural	50	ESDB
holocaust	holocausts	ns	noun: plural	35	ESDB
holodeck	holodecks	ns	noun: plural	60	ESDB
hologram	holograms	ns	noun: plural	40	ESDB
holograph	holographs	ns	noun: plural	50	ESDB
holster	holstered	vd	verb: past tense (-ed)	35	ESDB
holster	holstering	vg	verb: present participle (-ing)	35	ESDB
holster	holsters	ms	noun/verb: (-s)	35	ESDB
holy	holier	aj1	adjective: comparative (-er)	35	ESDB
holy	holiest	aj2	adjective: superlative (-est)	35	ESDB
homage	homages	ns	noun: plural	35	ESDB
hombre	hombre's	np	noun: possessive	60	ESDB
hombre	hombres	ns	noun: plural	60	ESDB
homburg	homburgs	ns	noun: plural	50	ESDB
home	home's	np	noun: possessive	35	ESDB
home	homed	vd	verb: past tense (-ed)	35	ESDB
home	homes	ms	noun/verb: (-s)	35	ESDB
home	homing	vg	verb: present participle (-ing)	35	ESDB
homebody	homebodies	ns	noun: plural	50	ESDB
homebody	homebody's	np	noun: possessive	50	ESDB
homeboy	homeboy's	np	noun: possessive	50	ESDB
homeboy	homeboys	ns	noun: plural	50	ESDB
homebuilder	homebuilders	ns	noun: plural	60	ESDB
homecoming	homecomings	ns	noun: plural	40	ESDB
homeland	homeland's	np	noun: possessive	35	ESDB
homeland	homelands	ns	noun: plural	35	ESDB
homeless	homeless's	np	noun: possessive	35	ESDB
homely	homelier	aj1	adjective: comparative (-er)	35	ESDB
homely	homeliest	aj2	adjective: superlative (-est)	35	ESDB
homemaker	homemaker's	np	noun: possessive	40	ESDB
homemaker	homemakers	ns	noun: plural	40	ESDB
homeopath	homeopath's	np	noun: possessive	60	ESDB
homeopath	homeopaths	ns	noun: plural	60	ESDB
homeopathy	homeopathy's	np	noun: possessive	40	ESDB
homeowner	homeowner's	np	noun: possessive	40	ESDB
homeowner	homeowners	ns	noun: plural	40	ESDB
homepage	homepages	ns	noun: plural	40	ESDB
homer	homer's	np	noun: possessive	40	ESDB
homer	homered	vd	verb: past tense (-ed)	40	ESDB
homer	homering	vg	verb: present participle (-ing)	40	ESDB
homer	homers	ms	noun/verb: (-s)	40	ESDB
homeroom	homerooms	ns	noun: plural	40	ESDB
homeschool	homeschooled	vd	verb: past tense (-ed)	60	ESDB
homeschool	homeschooling	vg	verb: present participle (-ing)	60	ESDB
homeschool	homeschools	ns	noun: plural	60	ESDB
homeschool	homeschools	vs	verb: present tense (-s)	60	ESDB
homeschooler	homeschooler's	np	noun: possessive	60	ESDB
homeschooler	homeschoolers	ns	noun: plural	60	ESDB
homestead	homestead's	np	noun: possessive	35	ESDB
homestead	homesteaded	vd	verb: past tense (-ed)	35	ESDB
homestead	homesteading	vg	verb: present participle (-ing)	35	ESDB
homestead	homesteads	ms	noun/verb: (-s)	35	ESDB
homesteader	homesteader's	np	noun: possessive	50	ESDB
homesteader	homesteaders	ns	noun: plural	50	ESDB
homestretch	homestretches	ns	noun: plural	50	ESDB
hometown	hometown's	np	noun: possessive	40	ESDB
hometown	hometowns	ns	noun: plural	40	ESDB
homeworker	homeworkers	ns	noun: plural	60	ESDB
homewrecker	homewrecker's	np	noun: possessive	50	ESDB
homewrecker	homewreckers	ns	noun: plural	50	ESDB
homey	homeys	ns	noun: plural	35	ESDB
homey	homier	aj1	adjective: comparative (-er)	35	ESDB
homey	homiest	aj2	adjective: superlative (-est)	35	ESDB
homicide	homicides	ns	noun: plural	35	ESDB
homily	homilies	ns	noun: plural	50	ESDB
hominid	hominid's	np	noun: possessive	60	ESDB
hominid	hominids	ns	noun: plural	60	ESDB
hominoid	hominoid's	np	noun: possessive	60	ESDB
hominoid	hominoids	ns	noun: plural	60	ESDB
homo	homo's	np	noun: possessive	60	ESDB
homo	homos	ns	noun: plural	60	ESDB
homogenise	homogenised	vd	verb: past tense (-ed)	35	ESDB
homogenise	homogenises	vs	verb: present tense (-s)	35	ESDB
homogenise	homogenising	vg	verb: present participle (-ing)	35	ESDB
homogenize	homogenized	vd	verb: past tense (-ed)	35	ESDB
homogenize	homogenizes	vs	verb: present tense (-s)	35	ESDB
homogenize	homogenizing	vg	verb: present participle (-ing)	35	ESDB
homograph	homographs	ns	noun: plural	50	ESDB
homonym	homonyms	ns	noun: plural	35	ESDB
homophobe	homophobes	ns	noun: plural	60	ESDB
homophobia	homophobia's	np	noun: possessive	50	ESDB
homophone	homophones	ns	noun: plural	50	ESDB
homosexual	homosexual's	np	noun: possessive	35	ESDB
homosexual	homosexuals	ns	noun: plural	35	ESDB
homosexuality	homosexuality's	np	noun: possessive	40	ESDB
hon	hons	ns	noun: plural	60	ESDB
honcho	honcho's	np	noun: possessive	40	ESDB
honcho	honchos	ns	noun: plural	40	ESDB
hone	honed	vd	verb: past tense (-ed)	35	ESDB
hone	hones	ms	noun/verb: (-s)	35	ESDB
hone	honing	vg	verb: present participle (-ing)	35	ESDB
honer	honers	ns	noun: plural	60	ESDB
honest	honester	aj1	adjective: comparative (-er)	35	ESDB
honest	honestest	aj2	adjective: superlative (-est)	35	ESDB
honesty	honesty's	np	noun: possessive	35	ESDB
honey	honey's	np	noun: possessive	35	ESDB
honey	honeyed	vd	verb: past tense (-ed)	35	ESDB
honey	honeying	vg	verb: present participle (-ing)	35	ESDB
honey	honeys	ms	noun/verb: (-s)	35	ESDB
honeybee	honeybee's	np	noun: possessive	50	ESDB
honeybee	honeybees	ns	noun: plural	50	ESDB
honeycomb	honeycombed	vd	verb: past tense (-ed)	35	ESDB
honeycomb	honeycombing	vg	verb: present participle (-ing)	35	ESDB
honeycomb	honeycombs	ms	noun/verb: (-s)	35	ESDB
honeydew	honeydews	ns	noun: plural	50	ESDB
honeylocust	honeylocusts	ns	noun: plural	60	ESDB
honeymoon	honeymooned	vd	verb: past tense (-ed)	35	ESDB
honeymoon	honeymooning	vg	verb: present participle (-ing)	35	ESDB
honeymoon	honeymoons	ms	noun/verb: (-s)	35	ESDB
honeymooner	honeymooner's	np	noun: possessive	50	ESDB
honeymooner	honeymooners	ns	noun: plural	50	ESDB
honeypot	honeypots	ns	noun: plural	60	ESDB
honeysuckle	honeysuckles	ns	noun: plural	35	ESDB
honk	honked	vd	verb: past tense (-ed)	35	ESDB
honk	honking	vg	verb: present participle (-ing)	35	ESDB
honk	honks	ms	noun/verb: (-s)	35	ESDB
honker	honker's	np	noun: possessive	60	ESDB
honker	honkers	ns	noun: plural	60	ESDB
honky	honkies	ns	noun: plural	60	ESDB
honky	honky's	np	noun: possessive	60	ESDB
honor	honor's	np	noun: possessive	35	ESDB
honor	honored	vd	verb: past tense (-ed)	35	ESDB
honor	honoring	vg	verb: present participle (-ing)	35	ESDB
honor	honors	ms	noun/verb: (-s)	35	ESDB
honorarium	honorariums	ns	noun: plural	50	ESDB
honoree	honoree's	np	noun: possessive	60	ESDB
honoree	honorees	ns	noun: plural	60	ESDB
honorer	honorers	ns	noun: plural	60	ESDB
honorific	honorifics	ns	noun: plural	50	ESDB
honour	honour's	np	noun: possessive	35	ESDB
honour	honoured	vd	verb: past tense (-ed)	35	ESDB
honour	honouring	vg	verb: present participle (-ing)	35	ESDB
honour	honours	ms	noun/verb: (-s)	35	ESDB
honouree	honouree's	np	noun: possessive	60	ESDB
honouree	honourees	ns	noun: plural	60	ESDB
honourer	honourers	ns	noun: plural	60	ESDB
hood	hood's	np	noun: possessive	35	ESDB
hood	hooded	vd	verb: past tense (-ed)	35	ESDB
hood	hooding	vg	verb: present participle (-ing)	35	ESDB
hood	hoods	ms	noun/verb: (-s)	35	ESDB
hoodie	hoodies	ns	noun: plural	50	ESDB
